YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M
2018,294,15.12,21.73,8.9,12.83,0.48,75.26,2.76,4.23,77.1,10.24
2018,295,14.56,20.94,9.77,11.17,2.11,81.08,2.65,4.55,77.14,10.66
2018,296,14.25,20.64,10.42,10.22,4.6,82.74,2.65,5.02,77.15,10.62
2018,297,14.24,19.58,10.11,9.47,1.29,83.04,2.38,4.2,77.11,10.72
2018,298,14.05,20.93,8.31,12.62,0.63,81.73,2.34,4.32,77.09,10.43
2018,299,14.59,21.17,9.71,11.46,0.01,74.58,2.67,5.04,77.13,9.59
2018,300,14.21,22.2,7.71,14.49,0.01,69.48,2.61,4.51,77.16,8.5
2018,301,14.03,22.42,6.88,15.54,0.0,68.73,2.54,4.21,77.16,8.45
2018,302,13.46,22.63,6.16,16.47,0.0,60.09,2.44,4.02,77.08,6.98
2018,303,13.37,22.59,5.69,16.9,0.0,67.52,2.53,4.31,77.03,7.95
2018,304,13.19,22.16,6.28,15.88,0.0,67.04,2.71,4.4,77.0,7.72
2018,305,12.91,22.39,5.43,16.96,0.0,61.24,2.3,4.06,77.06,6.69
2018,306,13.74,22.83,5.88,16.95,0.0,60.94,1.95,3.7,77.03,7.5
2018,307,14.51,22.81,7.1,15.71,0.0,63.61,1.96,3.79,77.01,8.13
2018,308,15.1,23.28,7.28,16.0,0.06,62.76,1.83,3.35,76.98,8.37
2018,309,15.27,22.59,8.59,14.0,0.77,68.91,1.86,3.02,76.95,9.38
2018,310,14.93,22.21,8.8,13.41,1.28,73.03,2.32,4.19,76.96,9.76
2018,311,14.59,21.87,8.38,13.49,1.66,80.14,2.3,3.75,77.06,10.5
2018,312,14.57,20.69,10.59,10.1,9.28,83.66,1.92,3.74,77.09,11.0
2018,313,14.88,21.81,10.1,11.71,1.4,78.81,1.89,3.6,77.03,10.52
2018,314,15.25,22.66,9.58,13.08,0.58,78.56,2.39,4.24,77.04,10.59
2018,315,13.78,19.54,9.89,9.65,4.24,85.86,2.3,5.27,77.12,10.9
2018,316,13.9,22.74,7.74,15.0,0.1,71.28,2.74,4.99,77.09,8.52
2018,317,13.4,22.17,6.2,15.97,0.0,68.91,2.25,4.14,77.02,8.07
2018,318,14.13,23.16,6.44,16.72,0.0,64.45,1.67,2.69,76.89,8.09
2018,319,15.0,21.3,9.37,11.93,1.45,78.78,1.98,4.18,76.98,10.68
2018,320,15.19,22.44,9.92,12.52,0.79,77.84,2.21,4.29,77.07,10.41
2018,321,14.84,21.79,10.63,11.16,1.12,78.41,2.59,4.31,77.14,10.28
2018,322,14.63,22.15,9.47,12.68,0.13,73.98,2.28,3.89,77.14,9.53
2018,323,13.31,22.84,5.83,17.01,0.0,56.63,2.29,3.65,77.12,6.43
2018,324,11.96,21.9,4.12,17.78,0.0,52.21,2.67,4.78,77.14,5.46
2018,325,11.47,21.33,3.54,17.79,0.0,51.95,2.88,5.59,77.15,5.04
2018,326,11.71,21.77,3.33,18.44,0.0,49.61,2.48,4.61,77.11,4.91
2018,327,13.1,22.59,5.21,17.38,0.0,51.19,1.64,2.67,77.13,5.86
2018,328,13.64,22.15,6.35,15.8,0.0,60.38,2.48,4.46,77.18,7.31
2018,329,14.28,22.74,7.1,15.64,0.07,71.94,2.49,4.41,77.18,8.97
2018,330,14.45,21.22,8.83,12.39,2.26,82.24,3.05,5.38,77.08,10.74
2018,331,14.65,22.03,9.83,12.2,0.77,75.07,3.23,5.72,77.06,9.7
2018,332,13.7,21.74,7.14,14.6,0.07,69.29,3.46,6.35,77.11,8.19
2018,333,14.12,21.4,9.29,12.11,0.79,78.39,3.24,5.63,77.09,10.06
2018,334,13.91,23.03,7.55,15.48,0.09,70.55,3.09,5.05,77.1,8.52
2018,335,14.04,23.37,6.79,16.58,0.0,66.19,2.54,4.25,77.03,7.96
2018,336,15.06,24.15,7.2,16.95,0.0,63.23,2.11,3.51,76.93,8.3
2018,337,15.19,24.44,7.38,17.06,0.01,58.17,2.24,3.53,76.9,7.49
2018,338,14.68,23.59,7.23,16.36,0.0,55.71,2.58,4.66,76.99,6.99
2018,339,14.28,23.68,6.71,16.97,0.0,54.19,2.22,4.03,77.06,6.64
2018,340,15.73,24.41,8.87,15.54,0.0,53.18,1.75,2.59,77.0,7.25
2018,341,15.36,23.36,8.56,14.8,0.17,64.76,2.45,3.92,76.96,8.68
2018,342,14.69,23.36,7.28,16.08,0.26,69.4,2.75,4.83,77.05,8.85
2018,343,15.21,24.16,7.18,16.98,0.37,71.87,2.56,4.38,77.13,9.47
2018,344,16.21,24.8,8.28,16.52,0.03,65.79,2.06,3.15,77.13,9.06
2018,345,15.46,23.74,8.13,15.61,0.11,61.99,2.72,4.53,77.17,8.27
2018,346,14.72,24.6,6.79,17.81,0.0,61.82,2.43,4.34,77.25,7.44
2018,347,13.81,22.95,6.15,16.8,0.0,64.3,2.91,5.18,77.28,7.61
2018,348,13.69,23.52,5.99,17.53,0.0,48.9,2.55,4.05,77.29,5.52
2018,349,13.56,23.88,5.37,18.51,0.0,43.99,2.34,3.85,77.23,4.85
2018,350,14.64,24.85,6.94,17.91,0.0,46.5,1.56,2.45,77.22,5.72
2018,351,15.04,24.81,7.69,17.12,0.0,59.15,1.65,2.54,77.17,7.48
2018,352,14.89,23.98,7.73,16.25,0.0,61.63,1.98,3.13,77.14,7.8
2018,353,14.28,24.37,6.35,18.02,0.0,57.76,2.02,3.18,77.13,6.84
2018,354,14.01,24.04,5.79,18.25,0.0,52.86,2.19,3.19,77.11,6.21
2018,355,14.28,24.38,5.93,18.45,0.0,63.38,1.61,2.29,77.07,7.38
2018,356,14.72,24.54,6.87,17.67,0.01,61.36,1.86,3.57,76.97,7.44
2018,357,14.55,24.3,6.35,17.95,0.04,63.15,2.26,3.86,77.01,7.62
2018,358,14.0,24.22,6.38,17.84,0.0,53.42,2.59,4.95,77.06,6.18
2018,359,13.39,23.7,5.19,18.51,0.0,51.87,2.6,4.72,77.11,5.73
2018,360,13.71,23.35,5.09,18.26,0.0,48.85,2.7,4.69,77.13,5.62
2018,361,15.29,24.78,7.43,17.35,0.0,50.68,2.14,3.68,77.12,6.45
2018,362,16.05,25.41,8.54,16.87,0.34,52.89,1.89,2.81,77.06,7.24
2018,363,15.38,24.76,7.76,17.0,0.0,59.53,2.91,5.12,77.08,7.5
2018,364,14.88,24.72,6.56,18.16,0.0,60.89,2.52,3.85,77.15,7.43
2018,365,14.11,23.57,6.72,16.85,0.0,55.53,3.1,5.07,77.18,6.71
2019,1,13.36,23.97,5.09,18.88,0.0,45.65,2.74,4.42,77.25,5.04
2019,2,13.97,24.12,5.23,18.89,0.0,43.46,2.3,3.88,77.27,5.0
2019,3,15.45,25.1,7.36,17.74,0.0,54.15,2.93,5.17,77.26,7.1
2019,4,13.57,23.63,5.52,18.11,0.0,48.08,4.07,7.43,77.26,4.75
2019,5,12.87,23.79,4.82,18.97,0.0,44.59,3.43,6.21,77.2,4.23
2019,6,13.25,25.17,3.85,21.32,0.0,33.2,2.81,4.6,77.12,3.39
2019,7,14.05,25.57,6.07,19.5,0.0,27.89,2.43,4.76,77.08,3.19
2019,8,13.47,25.78,3.94,21.84,0.0,31.51,2.72,4.57,77.08,3.13
2019,9,13.08,24.32,4.15,20.17,0.0,31.45,2.88,4.71,77.08,3.3
2019,10,13.12,24.32,4.17,20.15,0.0,37.72,2.92,4.62,77.13,3.96
2019,11,12.71,24.02,3.89,20.13,0.0,35.91,3.5,6.42,77.14,3.58
2019,12,12.28,23.7,2.89,20.81,0.0,33.87,3.18,6.16,77.08,3.12
2019,13,12.75,23.33,3.87,19.46,0.0,31.72,2.77,5.2,77.11,3.22
2019,14,13.92,25.23,5.47,19.76,0.0,31.49,2.11,3.66,77.1,3.43
2019,15,15.25,26.28,7.05,19.23,0.0,33.42,2.04,3.56,77.13,4.0
2019,16,15.48,26.59,6.12,20.47,0.0,41.76,1.95,3.31,77.12,5.11
2019,17,16.07,26.35,8.17,18.18,0.0,31.84,2.46,4.08,77.07,4.12
2019,18,15.12,26.16,5.52,20.64,0.0,39.35,2.12,3.55,77.05,4.63
2019,19,15.87,25.76,7.36,18.4,0.0,43.07,2.14,3.62,77.07,5.57
2019,20,15.65,25.39,7.49,17.9,0.0,44.0,2.61,4.28,77.15,5.48
2019,21,16.11,26.58,7.62,18.96,0.0,43.43,1.87,3.39,77.16,5.6
2019,22,17.3,27.64,9.83,17.81,0.0,37.76,2.1,4.19,77.08,5.29
2019,23,16.78,27.14,8.17,18.97,0.0,38.72,2.07,3.52,77.05,5.2
2019,24,16.88,26.93,8.66,18.27,0.0,39.39,2.01,3.81,77.13,5.49
2019,25,16.76,26.02,8.99,17.03,0.0,45.85,2.85,4.79,77.14,6.42
2019,26,16.76,26.41,8.53,17.88,0.0,50.8,2.87,4.53,77.17,7.03
2019,27,16.83,26.65,8.72,17.93,0.0,51.04,2.8,4.73,77.12,6.99
2019,28,16.46,26.88,8.09,18.79,0.0,46.0,2.73,5.05,77.11,6.07
2019,29,15.69,25.53,7.83,17.7,0.0,44.78,3.12,5.15,77.15,5.69
2019,30,15.99,26.28,7.91,18.37,0.0,41.49,3.09,5.38,77.13,5.4
2019,31,15.73,25.74,7.37,18.37,0.0,42.48,3.18,5.29,77.19,5.55
2019,32,15.68,25.68,7.39,18.29,0.0,31.01,3.15,5.13,77.2,4.07
2019,33,16.21,27.04,6.99,20.05,0.0,26.15,2.52,4.5,77.08,3.43
2019,34,16.76,27.24,7.9,19.34,0.0,29.28,1.99,3.3,77.02,3.96
2019,35,17.51,27.35,8.41,18.94,0.0,35.63,2.4,3.28,77.05,5.22
2019,36,17.3,25.93,10.03,15.9,0.0,42.04,3.58,5.13,77.11,6.29
2019,37,17.88,26.93,9.52,17.41,0.06,50.49,2.6,3.92,77.08,7.63
2019,38,19.26,28.23,11.11,17.12,0.02,44.38,2.32,3.65,77.04,7.39
2019,39,19.25,27.23,11.74,15.49,0.03,52.5,2.3,3.67,77.07,8.85
2019,40,19.29,27.68,11.57,16.11,0.11,56.76,2.96,4.5,77.02,9.51
2019,41,17.83,27.57,10.02,17.55,0.01,51.83,2.94,4.57,77.05,7.45
2019,42,19.15,28.32,10.52,17.8,0.12,42.85,2.41,3.69,77.03,7.15
2019,43,18.03,25.31,12.34,12.97,0.38,60.47,3.57,5.32,77.05,9.59
2019,44,17.92,26.12,11.15,14.97,0.02,58.9,3.98,6.52,77.15,8.93
2019,45,17.77,25.95,10.72,15.23,0.3,60.15,2.92,4.36,77.19,9.13
2019,46,18.21,26.44,11.08,15.36,0.52,55.73,2.45,4.18,77.19,8.74
2019,47,18.2,25.5,12.89,12.61,1.23,58.02,2.47,4.03,77.22,9.28
2019,48,18.14,26.34,12.6,13.74,2.08,63.73,2.95,5.14,77.18,9.93
2019,49,17.58,27.13,9.2,17.93,0.02,55.12,1.99,3.27,77.05,8.03
2019,50,18.25,26.12,10.63,15.49,0.45,58.29,2.53,4.0,77.01,9.3
2019,51,18.1,25.52,12.34,13.18,0.28,62.45,2.93,4.63,77.08,9.8
2019,52,17.41,25.43,12.34,13.09,1.48,70.34,3.43,5.52,77.11,10.78
2019,53,16.93,22.31,13.72,8.59,3.13,69.67,1.85,3.99,77.1,10.53
2019,54,17.31,24.74,10.75,13.99,0.08,60.68,2.61,4.51,77.07,9.29
2019,55,16.87,23.48,11.95,11.53,0.38,71.8,2.87,4.6,77.02,10.71
2019,56,16.79,25.04,10.49,14.55,0.67,59.75,3.68,6.49,77.09,8.67
2019,57,16.98,27.3,9.43,17.87,0.0,39.23,3.22,5.73,77.09,5.34
2019,58,17.01,26.98,8.4,18.58,0.0,37.09,2.94,5.38,77.01,5.28
2019,59,18.55,27.98,10.95,17.03,0.0,34.74,2.32,3.97,77.0,5.47
2019,60,19.61,28.87,10.76,18.11,0.36,39.87,2.46,4.15,77.0,6.84
2019,61,19.54,28.11,11.53,16.58,0.32,50.95,2.33,3.97,77.04,8.51
2019,62,19.25,27.19,11.39,15.8,0.07,51.33,2.49,3.68,77.08,8.59
2019,63,18.94,26.49,11.87,14.62,2.83,58.17,2.47,3.53,77.04,9.65
2019,64,17.98,23.35,13.47,9.88,10.05,68.77,1.81,3.75,77.05,11.05
2019,65,17.29,23.33,13.15,10.18,6.43,73.43,2.2,4.1,77.12,11.3
2019,66,17.0,22.99,11.63,11.36,17.9,76.24,1.47,3.74,77.06,11.54
2019,67,16.92,22.9,13.0,9.9,2.75,73.4,2.21,4.58,77.1,11.08
2019,68,16.31,23.69,10.34,13.35,0.79,69.78,3.07,5.74,77.14,10.01
2019,69,16.79,25.09,11.02,14.07,0.74,63.85,2.5,4.59,77.16,9.06
2019,70,17.48,26.29,10.03,16.26,0.43,53.79,1.9,3.5,77.13,8.07
2019,71,18.32,25.57,12.65,12.92,0.4,54.48,2.17,3.88,77.11,8.77
2019,72,17.46,24.07,12.44,11.63,0.74,64.82,1.98,3.12,77.16,9.99
2019,73,18.12,25.11,12.8,12.31,0.3,60.69,2.21,3.63,77.14,9.7
2019,74,18.03,26.16,11.88,14.28,0.12,61.3,2.91,4.92,77.07,9.59
2019,75,17.63,26.29,10.79,15.5,0.08,63.16,2.44,3.99,77.11,9.52
2019,76,17.31,25.94,10.09,15.85,0.02,61.07,3.11,5.48,77.13,9.03
2019,77,17.27,25.73,11.05,14.68,0.72,64.62,3.35,5.76,77.13,9.64
2019,78,17.81,26.77,10.63,16.14,0.08,57.27,3.16,5.51,77.04,8.71
2019,79,18.07,27.51,9.61,17.9,0.01,51.74,2.61,4.39,76.97,7.79
2019,80,19.35,28.48,11.58,16.9,0.04,43.22,2.35,3.8,76.99,7.21
2019,81,19.03,27.88,11.67,16.21,0.02,49.86,2.79,4.69,77.04,8.15
2019,82,18.89,27.89,11.47,16.42,0.02,50.97,2.93,5.15,77.03,8.25
2019,83,18.88,28.73,10.74,17.99,0.01,47.56,2.73,4.72,76.94,7.44
2019,84,19.58,29.45,11.58,17.87,0.07,41.97,1.8,3.29,76.97,6.61
2019,85,20.06,28.5,13.76,14.74,0.41,48.33,2.99,5.0,77.1,8.58
2019,86,17.28,22.62,11.5,11.12,1.97,69.57,3.35,5.44,77.24,10.65
2019,87,16.94,23.59,13.05,10.54,3.89,74.77,3.12,5.89,77.23,11.25
2019,88,16.68,22.55,12.15,10.4,1.58,72.87,2.34,4.74,77.14,10.79
2019,89,17.72,25.71,11.1,14.61,4.15,65.56,2.15,3.8,77.08,10.18
2019,90,18.58,26.11,11.93,14.18,0.65,63.83,1.7,3.28,77.04,10.45
2019,91,18.73,25.77,13.04,12.73,5.43,61.35,1.94,3.79,77.07,10.19
2019,92,17.21,23.6,12.87,10.73,8.57,75.03,1.62,2.84,77.07,11.58
2019,93,17.13,22.56,12.26,10.3,5.55,70.58,1.55,3.12,77.09,10.71
2019,94,17.43,23.03,13.17,9.86,6.31,72.5,1.06,1.59,77.12,11.28
2019,95,17.41,23.3,13.33,9.97,18.57,74.11,2.17,3.91,77.11,11.57
2019,96,17.04,23.85,11.98,11.87,4.14,71.68,2.76,4.86,77.1,10.91
2019,97,17.63,24.45,12.36,12.09,1.75,70.03,2.22,3.99,77.1,11.01
2019,98,18.88,26.35,12.4,13.95,0.62,61.76,1.66,2.88,77.0,10.43
2019,99,18.42,24.62,13.41,11.21,2.57,65.03,1.54,2.57,76.99,10.71
2019,100,18.32,25.19,11.88,13.31,3.34,67.42,2.16,3.71,76.96,10.95
2019,101,18.01,24.64,12.71,11.93,1.63,68.02,2.81,5.25,76.96,10.93
2019,102,15.77,19.4,12.36,7.04,8.08,80.24,1.25,1.87,76.97,11.5
2019,103,16.74,21.73,13.28,8.45,7.88,76.98,1.83,3.23,76.97,11.6
2019,104,17.44,24.51,12.34,12.17,2.37,72.88,2.33,4.31,77.04,11.23
2019,105,16.44,23.11,11.37,11.74,6.69,78.4,2.14,3.79,77.1,11.61
2019,106,16.26,22.47,11.71,10.76,2.84,79.23,1.82,3.52,77.11,11.56
2019,107,16.84,23.42,10.42,13.0,3.0,75.27,2.19,3.91,77.1,11.3
2019,108,17.73,24.45,12.64,11.81,5.61,73.86,2.21,4.02,77.1,11.67
2019,109,16.46,21.54,12.52,9.02,2.34,80.42,2.14,4.07,77.1,12.01
2019,110,16.37,22.32,13.36,8.96,11.1,80.66,1.77,4.46,77.04,11.99
2019,111,16.78,21.82,13.32,8.5,3.64,77.61,1.36,2.92,76.96,11.86
2019,112,17.19,23.42,12.49,10.93,7.45,80.05,1.24,2.48,76.88,12.5
2019,113,16.99,22.16,13.46,8.7,11.63,83.0,1.74,3.47,77.02,12.81
2019,114,17.39,25.32,10.48,14.84,0.47,73.54,2.74,4.85,77.1,11.16
2019,115,16.8,24.87,10.59,14.28,0.51,69.25,2.96,5.47,77.12,9.98
2019,116,16.91,26.78,8.74,18.04,0.0,61.53,2.47,4.02,77.02,8.58
2019,117,18.3,27.05,10.4,16.65,0.13,51.79,1.4,2.4,77.06,8.22
2019,118,18.18,25.32,13.01,12.31,0.77,67.69,2.15,3.6,77.13,11.04
2019,119,17.55,24.07,11.57,12.5,1.07,70.24,2.6,4.77,77.17,10.96
2019,120,17.85,25.52,12.35,13.17,0.19,67.46,3.12,5.45,77.14,10.57
2019,121,17.99,26.47,10.94,15.53,0.04,60.08,3.01,5.61,77.14,9.25
2019,122,18.33,27.46,10.63,16.83,0.0,53.06,2.86,4.82,77.14,8.13
2019,123,18.24,27.95,9.97,17.98,0.0,47.5,2.87,5.11,77.07,7.02
2019,124,18.3,27.86,9.72,18.14,0.0,47.7,2.88,5.21,77.04,7.39
2019,125,18.91,27.89,11.63,16.26,0.35,54.89,3.16,5.78,77.13,8.94
2019,126,18.58,27.7,10.82,16.88,0.0,56.49,3.01,5.07,77.12,8.96
2019,127,18.57,27.73,10.65,17.08,0.0,51.2,2.89,4.77,77.07,8.18
2019,128,18.73,27.9,10.93,16.97,0.0,53.67,2.98,4.78,76.99,8.53
2019,129,18.16,26.2,10.48,15.72,0.19,57.59,2.18,3.68,76.91,9.14
2019,130,18.44,27.21,11.31,15.9,0.0,45.27,2.73,4.34,76.98,6.84
2019,131,18.23,27.7,10.65,17.05,0.0,49.23,2.68,4.7,77.04,7.39
2019,132,19.18,28.9,10.91,17.99,0.0,40.7,2.47,3.87,77.03,6.17
2019,133,19.38,27.77,12.4,15.37,0.0,54.82,2.88,5.45,76.98,9.1
2019,134,20.59,29.24,13.92,15.32,0.0,51.61,2.43,4.65,76.95,9.09
2019,135,20.29,29.14,13.81,15.33,0.0,56.45,2.61,5.06,76.99,9.99
2019,136,20.6,29.91,13.44,16.47,0.0,52.82,2.3,4.88,76.98,9.38
2019,137,19.53,27.44,13.94,13.5,0.6,66.04,1.38,2.66,76.97,11.28
2019,138,17.67,24.05,14.42,9.63,3.42,66.4,1.43,3.01,77.01,10.37
2019,139,19.04,26.37,13.63,12.74,0.59,56.67,1.3,2.54,77.02,9.7
2019,140,15.53,19.17,12.35,6.82,2.13,78.69,1.75,3.26,77.07,11.12
2019,141,16.7,22.82,11.63,11.19,3.24,74.53,1.78,3.17,77.1,11.03
2019,142,16.79,22.67,12.83,9.84,6.08,75.93,1.5,2.98,77.08,11.44
2019,143,17.02,22.95,13.46,9.49,4.43,77.39,2.11,3.63,77.06,11.8
2019,144,17.13,23.68,12.13,11.55,4.14,73.42,2.63,4.52,77.09,11.17
2019,145,16.64,22.72,12.82,9.9,6.98,77.3,2.75,4.91,77.1,11.52
2019,146,18.1,26.5,11.97,14.53,1.47,61.81,2.78,4.42,77.0,9.61
2019,147,18.04,26.53,10.48,16.05,0.09,62.58,2.8,4.76,76.94,9.83
2019,148,17.96,25.61,11.34,14.27,0.31,66.68,2.7,5.16,76.96,10.36
2019,149,18.37,25.72,12.41,13.31,0.34,66.08,2.62,5.31,76.99,10.61
2019,150,18.04,24.61,12.68,11.93,0.59,71.51,2.14,4.5,76.96,11.44
2019,151,17.79,22.35,13.56,8.79,0.93,70.81,1.35,3.08,76.91,11.42
2019,152,16.99,20.81,13.58,7.23,3.5,75.29,1.35,3.12,76.93,11.67
2019,153,17.63,24.99,12.6,12.39,6.25,66.17,2.22,4.22,76.99,10.07
2019,154,18.47,27.76,10.98,16.78,1.18,52.74,2.16,3.7,77.01,8.12
2019,155,18.77,27.13,11.19,15.94,0.09,52.49,2.77,5.65,76.98,8.49
2019,156,19.64,26.54,13.76,12.78,1.04,59.88,1.65,3.59,76.93,10.61
2019,157,19.78,27.16,13.39,13.77,2.71,60.39,1.86,3.64,76.95,10.59
2019,158,18.79,24.48,13.93,10.55,9.31,67.58,1.18,2.49,77.03,11.36
2019,159,18.39,24.93,13.21,11.72,8.41,71.5,0.72,1.54,77.08,11.77
2019,160,16.39,18.89,13.95,4.94,31.37,83.69,1.48,3.18,77.06,12.59
2019,161,16.52,21.06,13.63,7.43,14.64,82.36,1.05,2.26,77.03,12.36
2019,162,17.1,23.09,12.08,11.01,10.73,77.84,1.02,2.63,77.09,11.91
2019,163,17.89,23.87,12.31,11.56,1.05,73.14,1.29,2.97,77.1,11.7
2019,164,18.1,23.29,13.22,10.07,2.69,72.39,1.09,1.96,77.13,11.86
2019,165,17.61,22.86,13.21,9.65,13.0,74.9,1.59,2.96,77.1,11.87
2019,166,17.41,22.32,12.38,9.94,2.05,75.92,0.84,1.59,77.06,11.91
2019,167,17.65,22.76,13.03,9.73,3.88,74.09,1.63,3.31,77.09,11.83
2019,168,17.83,23.88,12.49,11.39,4.51,74.68,1.33,3.11,77.19,11.87
2019,169,18.25,23.65,14.08,9.57,7.65,74.64,1.2,2.38,77.22,12.28
2019,170,18.26,23.37,12.79,10.58,1.67,70.73,1.63,3.32,77.12,11.67
2019,171,18.61,24.67,13.32,11.35,1.0,67.7,1.29,2.69,77.1,11.29
2019,172,18.31,25.03,12.27,12.76,0.75,68.26,1.32,2.4,77.08,11.12
2019,173,17.59,22.45,12.15,10.3,2.09,71.23,1.35,2.8,77.01,11.31
2019,174,16.25,19.4,12.73,6.67,1.96,81.2,1.45,3.35,77.01,12.02
2019,175,17.79,24.73,11.06,13.67,4.34,71.33,1.68,3.38,76.95,11.14
2019,176,17.56,22.85,12.82,10.03,2.32,70.42,1.81,3.2,76.99,11.1
2019,177,18.33,25.74,12.33,13.41,0.35,66.45,2.32,5.14,77.06,10.71
2019,178,18.36,23.68,13.74,9.94,1.95,67.84,1.31,3.1,77.03,11.28
2019,179,18.58,24.26,12.65,11.61,1.84,69.63,1.46,3.22,76.96,11.57
2019,180,18.43,24.38,12.4,11.98,3.04,73.54,0.99,2.62,76.98,12.11
2019,181,17.1,21.04,14.29,6.75,18.16,80.38,1.06,1.81,77.08,12.51
2019,182,16.84,22.02,13.23,8.79,11.29,78.72,1.91,3.79,77.07,11.95
2019,183,16.31,20.4,12.15,8.25,8.51,81.26,1.66,3.61,76.99,12.07
2019,184,15.47,18.98,11.55,7.43,4.99,83.26,1.38,3.85,77.01,11.77
2019,185,17.02,22.72,11.41,11.31,0.73,74.95,0.96,2.09,77.04,11.46
2019,186,17.04,22.3,12.18,10.12,1.53,74.94,0.7,1.46,76.98,11.6
2019,187,16.62,22.1,11.53,10.57,2.95,79.81,0.94,2.22,76.94,12.0
2019,188,17.4,22.5,13.28,9.22,8.79,77.06,1.2,3.18,77.01,12.11
2019,189,17.26,22.9,12.52,10.38,6.45,77.86,1.06,2.93,77.14,12.04
2019,190,17.36,21.72,12.98,8.74,4.0,75.48,0.61,1.26,77.1,11.86
2019,191,15.86,19.74,12.71,7.03,8.32,83.11,1.36,2.51,76.98,12.09
2019,192,15.47,19.66,11.82,7.84,11.31,80.83,1.54,3.04,77.02,11.37
2019,193,16.14,22.32,10.83,11.49,2.49,77.53,1.19,2.17,77.12,11.18
2019,194,14.81,18.42,12.28,6.14,17.55,85.91,1.17,2.17,77.11,11.64
2019,195,15.33,20.19,11.39,8.8,2.26,77.63,0.97,1.91,77.11,10.7
2019,196,16.72,22.09,10.95,11.14,1.23,71.81,1.17,2.53,77.08,10.81
2019,197,17.07,22.07,13.4,8.67,2.13,75.99,0.8,1.8,77.07,11.78
2019,198,15.94,20.8,12.24,8.56,9.2,82.42,1.6,3.44,77.08,11.89
2019,199,15.35,18.83,12.54,6.29,7.34,81.94,1.98,3.87,77.09,11.42
2019,200,15.77,20.61,11.32,9.29,7.49,80.95,1.07,2.48,77.06,11.53
2019,201,16.75,21.87,13.03,8.84,1.98,78.68,0.98,1.68,76.96,11.93
2019,202,17.37,22.7,12.96,9.74,3.0,76.6,1.17,2.2,76.94,11.99
2019,203,16.42,20.34,12.98,7.36,3.07,80.89,1.4,3.1,76.95,12.06
2019,204,16.9,22.73,12.9,9.83,8.2,79.65,1.11,1.76,76.89,12.12
2019,205,16.83,21.65,13.35,8.3,11.32,80.59,1.4,2.46,76.88,12.3
2019,206,16.51,20.66,11.76,8.9,2.69,82.55,1.2,2.72,76.94,12.45
2019,207,15.96,19.65,12.77,6.88,18.0,86.93,1.32,2.36,76.91,12.71
2019,208,15.79,20.1,12.79,7.31,14.12,83.68,1.12,1.5,76.92,12.04
2019,209,16.16,20.69,12.02,8.67,19.47,84.57,0.95,1.9,76.9,12.5
2019,210,16.24,20.94,12.0,8.94,5.59,81.32,0.95,1.81,76.97,12.0
2019,211,15.86,21.38,10.52,10.86,3.48,82.81,1.01,2.4,76.96,11.95
2019,212,16.37,21.16,11.53,9.63,3.06,80.99,1.25,2.27,76.96,12.03
2019,213,16.27,21.49,11.66,9.83,5.37,82.22,1.39,2.98,77.07,12.12
2019,214,15.62,19.99,12.5,7.49,7.87,86.79,2.07,3.79,77.08,12.36
2019,215,15.44,19.93,11.64,8.29,5.59,82.58,1.63,3.21,77.04,11.61
2019,216,15.46,19.49,12.76,6.73,4.38,86.79,1.65,3.19,77.08,12.25
2019,217,14.75,18.7,11.76,6.94,2.7,83.59,2.33,3.67,77.19,11.25
2019,218,14.64,18.58,11.29,7.29,1.08,84.15,1.75,2.66,77.2,11.23
2019,219,14.98,19.37,11.47,7.9,5.52,86.35,1.42,2.71,77.13,11.81
2019,220,15.56,19.91,11.66,8.25,0.63,84.69,1.68,3.05,77.09,12.0
2019,221,14.92,17.85,12.15,5.7,15.19,90.16,1.1,1.91,77.11,12.39
2019,222,14.41,17.45,12.06,5.39,12.9,90.03,1.96,3.37,77.13,11.94
2019,223,14.56,18.02,12.32,5.7,7.02,87.71,1.9,3.26,77.06,11.71
2019,224,14.16,17.16,11.95,5.21,4.95,88.73,1.3,2.48,77.07,11.58
2019,225,14.64,18.91,11.06,7.85,25.58,88.63,1.47,2.56,77.1,11.9
2019,226,15.08,19.1,12.07,7.03,12.92,85.69,0.61,1.1,77.13,11.79
2019,227,15.97,20.84,12.69,8.15,10.52,85.22,1.02,1.85,77.1,12.38
2019,228,15.83,20.85,11.4,9.45,14.2,84.49,0.89,2.37,77.08,12.16
2019,229,16.45,21.63,11.5,10.13,9.05,83.44,0.99,2.05,76.99,12.49
2019,230,16.62,20.97,12.98,7.99,23.34,83.42,0.83,1.89,76.97,12.66
2019,231,15.97,20.87,12.61,8.26,6.35,83.91,1.13,2.28,77.02,12.22
2019,232,15.75,20.62,11.37,9.25,33.21,86.05,1.33,2.42,77.07,12.41
2019,233,15.84,20.98,11.63,9.35,12.11,83.44,1.73,3.83,77.07,12.06
2019,234,15.63,20.93,10.88,10.05,2.46,85.2,1.14,2.19,77.05,12.1
2019,235,16.04,20.75,11.85,8.9,13.06,84.7,1.05,2.46,77.09,12.34
2019,236,16.19,21.27,11.35,9.92,8.22,81.73,1.15,2.11,77.17,11.98
2019,237,16.54,20.82,13.26,7.56,3.17,78.71,1.26,2.55,77.11,11.86
